drawFlowFund,drawFlowFundRj,drawPdfUrl,estimateDrawTime,isGetKjpdf,isGetXlpdf,lotteryDrawNum,lotteryDrawResult,lotteryDrawStatus,lotteryDrawStatusNo,lotteryDrawTime,lotteryEquipmentCount,lotteryGameName,lotteryGameNum,lotteryGamePronum,lotteryNotice,lotteryNoticeShowFlag,lotteryPaidBeginTime,lotteryPaidEndTime,lotteryPromotionFlag,lotteryPromotionFlagRj,lotterySaleBeginTime,lotterySaleEndTimeUnix,lotterySaleEndtime,lotterySuspendedFlag,lotteryUnsortDrawresult,matchList,pdfType,poolBalanceAfterdraw,poolBalanceAfterdrawRj,prizeLevelList,prizeLevelListRj,ruleType,surplusAmount,surplusAmountRj,termList,termResultList,totalSaleAmount,totalSaleAmountRj,verify,vtoolsConfig
14998609.88,,https://pdf.sporttery.cn/33800/23044/23044.pdf,,1,2,23044,02 06 07 08 15 07 10,20,,2023-04-22,3,超级大乐透,85,0,1,1,2023-04-22 23:30:01,2023-06-21 23:59:59,1,0,2023-04-19 21:10:00,0,2023-04-22 21:00:00,0,15 06 07 08 02 07 10,[],1,"868,495,061.73",,"[{'awardType': 0, 'group': '101', 'lotteryCondition': '', 'prizeLevel': '一等奖', 'sort': 101, 'stakeAmount': '10,000,000', 'stakeCount': '5', 'totalPrizeamount': '50,000,000'}, {'awardType': 1, 'group': '101', 'lotteryCondition': '', 'prizeLevel': '一等奖基本派奖', 'sort': 102, 'stakeAmount': '8,333,333', 'stakeCount': '1', 'totalPrizeamount': '8,333,333'}, {'awardType': 0, 'group': '201', 'lotteryCondition': '', 'prizeLevel': '一等奖(追加)', 'sort': 201, 'stakeAmount': '8,000,000', 'stakeCount': '1', 'totalPrizeamount': '8,000,000'}, {'awardType': 1, 'group': '201', 'lotteryCondition': '', 'prizeLevel': '一等奖追加派奖', 'sort': 202, 'stakeAmount': '6,666,666', 'stakeCount': '1', 'totalPrizeamount': '6,666,666'}, {'awardType': 0, 'group': '301', 'lotteryCondition': '', 'prizeLevel': '二等奖', 'sort': 301, 'stakeAmount': '98,608', 'stakeCount': '140', 'totalPrizeamount': '13,805,120'}, {'awardType': 1, 'group': '301', 'lotteryCondition': '', 'prizeLevel': '二等奖基本派奖', 'sort': 302, 'stakeAmount': '35,161', 'stakeCount': '79', 'totalPrizeamount': '2,777,719'}, {'awardType': 0, 'group': '401', 'lotteryCondition': '', 'prizeLevel': '二等奖(追加)', 'sort': 401, 'stakeAmount': '78,886', 'stakeCount': '86', 'totalPrizeamount': '6,784,196'}, {'awardType': 1, 'group': '401', 'lotteryCondition': '', 'prizeLevel': '二等奖追加派奖', 'sort': 402, 'stakeAmount': '28,128', 'stakeCount': '79', 'totalPrizeamount': '2,222,112'}, {'awardType': 0, 'group': '501', 'lotteryCondition': '', 'prizeLevel': '三等奖', 'sort': 501, 'stakeAmount': '10,000', 'stakeCount': '287', 'totalPrizeamount': '2,870,000'}, {'awardType': 1, 'group': '501', 'lotteryCondition': '', 'prizeLevel': '三等奖派奖', 'sort': 502, 'stakeAmount': '0', 'stakeCount': '152', 'totalPrizeamount': '1,050,000'}, {'awardType': 0, 'group': '601', 'lotteryCondition': '', 'prizeLevel': '四等奖', 'sort': 601, 'stakeAmount': '3,000', 'stakeCount': '1,069', 'totalPrizeamount': '3,207,000'}, {'awardType': 1, 'group': '601', 'lotteryCondition': '', 'prizeLevel': '四等奖派奖', 'sort': 602, 'stakeAmount': '0', 'stakeCount': '627', 'totalPrizeamount': '1,332,000'}, {'awardType': 0, 'group': '701', 'lotteryCondition': '', 'prizeLevel': '五等奖', 'sort': 701, 'stakeAmount': '300', 'stakeCount': '24,057', 'totalPrizeamount': '7,217,100'}, {'awardType': 1, 'group': '701', 'lotteryCondition': '', 'prizeLevel': '五等奖派奖', 'sort': 702, 'stakeAmount': '0', 'stakeCount': '14,244', 'totalPrizeamount': '2,792,100'}, {'awardType': 0, 'group': '801', 'lotteryCondition': '', 'prizeLevel': '六等奖', 'sort': 801, 'stakeAmount': '200', 'stakeCount': '35,610', 'totalPrizeamount': '7,122,000'}, {'awardType': 1, 'group': '801', 'lotteryCondition': '', 'prizeLevel': '六等奖派奖', 'sort': 802, 'stakeAmount': '0', 'stakeCount': '21,699', 'totalPrizeamount': '2,843,900'}, {'awardType': 0, 'group': '901', 'lotteryCondition': '', 'prizeLevel': '七等奖', 'sort': 901, 'stakeAmount': '100', 'stakeCount': '49,686', 'totalPrizeamount': '4,968,600'}, {'awardType': 1, 'group': '901', 'lotteryCondition': '', 'prizeLevel': '七等奖派奖', 'sort': 902, 'stakeAmount': '0', 'stakeCount': '28,666', 'totalPrizeamount': '1,841,300'}, {'awardType': 0, 'group': '1001', 'lotteryCondition': '', 'prizeLevel': '八等奖', 'sort': 1001, 'stakeAmount': '15', 'stakeCount': '1,064,400', 'totalPrizeamount': '15,966,000'}, {'awardType': 1, 'group': '1001', 'lotteryCondition': '', 'prizeLevel': '八等奖派奖', 'sort': 1002, 'stakeAmount': '0', 'stakeCount': '647,334', 'totalPrizeamount': '6,315,397.5'}, {'awardType': 0, 'group': '1101', 'lotteryCondition': '', 'prizeLevel': '九等奖', 'sort': 1101, 'stakeAmount': '5', 'stakeCount': '10,137,653', 'totalPrizeamount': '50,688,265'}, {'awardType': 1, 'group': '1101', 'lotteryCondition': '', 'prizeLevel': '九等奖派奖', 'sort': 1102, 'stakeAmount': '0', 'stakeCount': '6,189,524', 'totalPrizeamount': '20,092,237.5'}]",[],0,,,[],[],"378,830,462",,1,{}
25197148.16,,https://pdf.sporttery.cn/33800/23043/23043.pdf,,1,2,23043,02 04 17 20 27 01 08,20,,2023-04-19,3,超级大乐透,85,0,1,1,2023-04-19 23:30:01,2023-06-19 23:59:59,1,0,2023-04-17 21:10:00,0,2023-04-19 21:00:00,0,27 17 02 04 20 01 08,[],1,"853,496,451.85",,"[{'awardType': 0, 'group': '101', 'lotteryCondition': '', 'prizeLevel': '一等奖', 'sort': 101, 'stakeAmount': '10,000,000', 'stakeCount': '4', 'totalPrizeamount': '40,000,000'}, {'awardType': 1, 'group': '101', 'lotteryCondition': '', 'prizeLevel': '一等奖基本派奖', 'sort': 102, 'stakeAmount': '2,777,777', 'stakeCount': '3', 'totalPrizeamount': '8,333,331'}, {'awardType': 0, 'group': '201', 'lotteryCondition': '', 'prizeLevel': '一等奖(追加)', 'sort': 201, 'stakeAmount': '8,000,000', 'stakeCount': '3', 'totalPrizeamount': '24,000,000'}, {'awardType': 1, 'group': '201', 'lotteryCondition': '', 'prizeLevel': '一等奖追加派奖', 'sort': 202, 'stakeAmount': '2,222,221', 'stakeCount': '3', 'totalPrizeamount': '6,666,663'}, {'awardType': 0, 'group': '301', 'lotteryCondition': '', 'prizeLevel': '二等奖', 'sort': 301, 'stakeAmount': '129,148', 'stakeCount': '126', 'totalPrizeamount': '16,272,648'}, {'awardType': 1, 'group': '301', 'lotteryCondition': '', 'prizeLevel': '二等奖基本派奖', 'sort': 302, 'stakeAmount': '35,612', 'stakeCount': '78', 'totalPrizeamount': '2,777,736'}, {'awardType': 0, 'group': '401', 'lotteryCondition': '', 'prizeLevel': '二等奖(追加)', 'sort': 401, 'stakeAmount': '103,318', 'stakeCount': '86', 'totalPrizeamount': '8,885,348'}, {'awardType': 1, 'group': '401', 'lotteryCondition': '', 'prizeLevel': '二等奖追加派奖', 'sort': 402, 'stakeAmount': '28,489', 'stakeCount': '78', 'totalPrizeamount': '2,222,142'}, {'awardType': 0, 'group': '501', 'lotteryCondition': '', 'prizeLevel': '三等奖', 'sort': 501, 'stakeAmount': '10,000', 'stakeCount': '245', 'totalPrizeamount': '2,450,000'}, {'awardType': 1, 'group': '501', 'lotteryCondition': '', 'prizeLevel': '三等奖派奖', 'sort': 502, 'stakeAmount': '0', 'stakeCount': '144', 'totalPrizeamount': '895,000'}, {'awardType': 0, 'group': '601', 'lotteryCondition': '', 'prizeLevel': '四等奖', 'sort': 601, 'stakeAmount': '3,000', 'stakeCount': '564', 'totalPrizeamount': '1,692,000'}, {'awardType': 1, 'group': '601', 'lotteryCondition': '', 'prizeLevel': '四等奖派奖', 'sort': 602, 'stakeAmount': '0', 'stakeCount': '306', 'totalPrizeamount': '570,000'}, {'awardType': 0, 'group': '701', 'lotteryCondition': '', 'prizeLevel': '五等奖', 'sort': 701, 'stakeAmount': '300', 'stakeCount': '15,832', 'totalPrizeamount': '4,749,600'}, {'awardType': 1, 'group': '701', 'lotteryCondition': '', 'prizeLevel': '五等奖派奖', 'sort': 702, 'stakeAmount': '0', 'stakeCount': '9,581', 'totalPrizeamount': '1,855,800'}, {'awardType': 0, 'group': '801', 'lotteryCondition': '', 'prizeLevel': '六等奖', 'sort': 801, 'stakeAmount': '200', 'stakeCount': '17,917', 'totalPrizeamount': '3,583,400'}, {'awardType': 1, 'group': '801', 'lotteryCondition': '', 'prizeLevel': '六等奖派奖', 'sort': 802, 'stakeAmount': '0', 'stakeCount': '10,234', 'totalPrizeamount': '1,336,900'}, {'awardType': 0, 'group': '901', 'lotteryCondition': '', 'prizeLevel': '七等奖', 'sort': 901, 'stakeAmount': '100', 'stakeCount': '39,714', 'totalPrizeamount': '3,971,400'}, {'awardType': 1, 'group': '901', 'lotteryCondition': '', 'prizeLevel': '七等奖派奖', 'sort': 902, 'stakeAmount': '0', 'stakeCount': '24,535', 'totalPrizeamount': '1,604,200'}, {'awardType': 0, 'group': '1001', 'lotteryCondition': '', 'prizeLevel': '八等奖', 'sort': 1001, 'stakeAmount': '15', 'stakeCount': '661,420', 'totalPrizeamount': '9,921,300'}, {'awardType': 1, 'group': '1001', 'lotteryCondition': '', 'prizeLevel': '八等奖派奖', 'sort': 1002, 'stakeAmount': '0', 'stakeCount': '398,044', 'totalPrizeamount': '3,874,170'}, {'awardType': 0, 'group': '1101', 'lotteryCondition': '', 'prizeLevel': '九等奖', 'sort': 1101, 'stakeAmount': '5', 'stakeCount': '6,813,117', 'totalPrizeamount': '34,065,585'}, {'awardType': 1, 'group': '1101', 'lotteryCondition': '', 'prizeLevel': '九等奖派奖', 'sort': 1102, 'stakeAmount': '0', 'stakeCount': '4,143,592', 'totalPrizeamount': '13,449,220'}]",[],0,,,[],[],"356,711,435",,1,{}
34130391.47,,https://pdf.sporttery.cn/33800/23042/23042.pdf,,1,2,23042,02 16 21 23 27 01 08,20,,2023-04-17,2,超级大乐透,85,0,1,1,2023-04-17 23:30:01,2023-06-16 23:59:59,1,0,2023-04-15 21:10:00,0,2023-04-17 21:00:00,0,16 27 23 21 02 08 01,[],1,"828,299,303.69",,"[{'awardType': 0, 'group': '101', 'lotteryCondition': '', 'prizeLevel': '一等奖', 'sort': 101, 'stakeAmount': '8,825,763', 'stakeCount': '4', 'totalPrizeamount': '35,303,052'}, {'awardType': 1, 'group': '101', 'lotteryCondition': '', 'prizeLevel': '一等奖基本派奖', 'sort': 102, 'stakeAmount': '4,166,666', 'stakeCount': '2', 'totalPrizeamount': '8,333,332'}, {'awardType': 0, 'group': '201', 'lotteryCondition': '', 'prizeLevel': '一等奖(追加)', 'sort': 201, 'stakeAmount': '7,060,610', 'stakeCount': '2', 'totalPrizeamount': '14,121,220'}, {'awardType': 1, 'group': '201', 'lotteryCondition': '', 'prizeLevel': '一等奖追加派奖', 'sort': 202, 'stakeAmount': '3,333,332', 'stakeCount': '2', 'totalPrizeamount': '6,666,664'}, {'awardType': 0, 'group': '301', 'lotteryCondition': '', 'prizeLevel': '二等奖', 'sort': 301, 'stakeAmount': '177,996', 'stakeCount': '90', 'totalPrizeamount': '16,019,640'}, {'awardType': 1, 'group': '301', 'lotteryCondition': '', 'prizeLevel': '二等奖基本派奖', 'sort': 302, 'stakeAmount': '56,689', 'stakeCount': '49', 'totalPrizeamount': '2,777,761'}, {'awardType': 0, 'group': '401', 'lotteryCondition': '', 'prizeLevel': '二等奖(追加)', 'sort': 401, 'stakeAmount': '142,396', 'stakeCount': '53', 'totalPrizeamount': '7,546,988'}, {'awardType': 1, 'group': '401', 'lotteryCondition': '', 'prizeLevel': '二等奖追加派奖', 'sort': 402, 'stakeAmount': '45,351', 'stakeCount': '49', 'totalPrizeamount': '2,222,199'}, {'awardType': 0, 'group': '501', 'lotteryCondition': '', 'prizeLevel': '三等奖', 'sort': 501, 'stakeAmount': '10,000', 'stakeCount': '204', 'totalPrizeamount': '2,040,000'}, {'awardType': 1, 'group': '501', 'lotteryCondition': '', 'prizeLevel': '三等奖派奖', 'sort': 502, 'stakeAmount': '0', 'stakeCount': '109', 'totalPrizeamount': '725,000'}, {'awardType': 0, 'group': '601', 'lotteryCondition': '', 'prizeLevel': '四等奖', 'sort': 601, 'stakeAmount': '3,000', 'stakeCount': '877', 'totalPrizeamount': '2,631,000'}, {'awardType': 1, 'group': '601', 'lotteryCondition': '', 'prizeLevel': '四等奖派奖', 'sort': 602, 'stakeAmount': '0', 'stakeCount': '559', 'totalPrizeamount': '1,065,000'}, {'awardType': 0, 'group': '701', 'lotteryCondition': '', 'prizeLevel': '五等奖', 'sort': 701, 'stakeAmount': '300', 'stakeCount': '15,568', 'totalPrizeamount': '4,670,400'}, {'awardType': 1, 'group': '701', 'lotteryCondition': '', 'prizeLevel': '五等奖派奖', 'sort': 702, 'stakeAmount': '0', 'stakeCount': '9,738', 'totalPrizeamount': '1,889,550'}, {'awardType': 0, 'group': '801', 'lotteryCondition': '', 'prizeLevel': '六等奖', 'sort': 801, 'stakeAmount': '200', 'stakeCount': '27,461', 'totalPrizeamount': '5,492,200'}, {'awardType': 1, 'group': '801', 'lotteryCondition': '', 'prizeLevel': '六等奖派奖', 'sort': 802, 'stakeAmount': '0', 'stakeCount': '17,302', 'totalPrizeamount': '2,286,700'}, {'awardType': 0, 'group': '901', 'lotteryCondition': '', 'prizeLevel': '七等奖', 'sort': 901, 'stakeAmount': '100', 'stakeCount': '36,784', 'totalPrizeamount': '3,678,400'}, {'awardType': 1, 'group': '901', 'lotteryCondition': '', 'prizeLevel': '七等奖派奖', 'sort': 902, 'stakeAmount': '0', 'stakeCount': '22,421', 'totalPrizeamount': '1,447,000'}, {'awardType': 0, 'group': '1001', 'lotteryCondition': '', 'prizeLevel': '八等奖', 'sort': 1001, 'stakeAmount': '15', 'stakeCount': '783,626', 'totalPrizeamount': '11,754,390'}, {'awardType': 1, 'group': '1001', 'lotteryCondition': '', 'prizeLevel': '八等奖派奖', 'sort': 1002, 'stakeAmount': '0', 'stakeCount': '492,826', 'totalPrizeamount': '4,812,135'}, {'awardType': 0, 'group': '1101', 'lotteryCondition': '', 'prizeLevel': '九等奖', 'sort': 1101, 'stakeAmount': '5', 'stakeCount': '8,037,501', 'totalPrizeamount': '40,187,505'}, {'awardType': 1, 'group': '1101', 'lotteryCondition': '', 'prizeLevel': '九等奖派奖', 'sort': 1102, 'stakeAmount': '0', 'stakeCount': '5,020,926', 'totalPrizeamount': '16,326,847.5'}]",[],0,,,[],[],"362,398,489",,1,{}
0,,https://pdf.sporttery.cn/33800/23041/23041.pdf,,1,2,23041,05 08 13 26 35 05 09,20,,2023-04-15,1,超级大乐透,85,0,1,1,2023-04-15 23:30:01,2023-06-14 23:59:59,1,0,2023-04-12 21:10:00,0,2023-04-15 21:00:00,0,26 13 05 35 08 09 05,[],1,"794,168,912.22",,"[{'awardType': 0, 'group': '101', 'lotteryCondition': '', 'prizeLevel': '一等奖', 'sort': 101, 'stakeAmount': '9,113,936', 'stakeCount': '10', 'totalPrizeamount': '91,139,360'}, {'awardType': 1, 'group': '101', 'lotteryCondition': '', 'prizeLevel': '一等奖基本派奖', 'sort': 102, 'stakeAmount': '4,166,666', 'stakeCount': '2', 'totalPrizeamount': '8,333,332'}, {'awardType': 0, 'group': '201', 'lotteryCondition': '', 'prizeLevel': '一等奖(追加)', 'sort': 201, 'stakeAmount': '7,291,148', 'stakeCount': '3', 'totalPrizeamount': '21,873,444'}, {'awardType': 1, 'group': '201', 'lotteryCondition': '', 'prizeLevel': '一等奖追加派奖', 'sort': 202, 'stakeAmount': '3,333,332', 'stakeCount': '2', 'totalPrizeamount': '6,666,664'}, {'awardType': 0, 'group': '301', 'lotteryCondition': '', 'prizeLevel': '二等奖', 'sort': 301, 'stakeAmount': '88,299', 'stakeCount': '167', 'totalPrizeamount': '14,745,933'}, {'awardType': 1, 'group': '301', 'lotteryCondition': '', 'prizeLevel': '二等奖基本派奖', 'sort': 302, 'stakeAmount': '28,935', 'stakeCount': '96', 'totalPrizeamount': '2,777,760'}, {'awardType': 0, 'group': '401', 'lotteryCondition': '', 'prizeLevel': '二等奖(追加)', 'sort': 401, 'stakeAmount': '70,639', 'stakeCount': '109', 'totalPrizeamount': '7,699,651'}, {'awardType': 1, 'group': '401', 'lotteryCondition': '', 'prizeLevel': '二等奖追加派奖', 'sort': 402, 'stakeAmount': '23,148', 'stakeCount': '96', 'totalPrizeamount': '2,222,208'}, {'awardType': 0, 'group': '501', 'lotteryCondition': '', 'prizeLevel': '三等奖', 'sort': 501, 'stakeAmount': '10,000', 'stakeCount': '346', 'totalPrizeamount': '3,460,000'}, {'awardType': 1, 'group': '501', 'lotteryCondition': '', 'prizeLevel': '三等奖派奖', 'sort': 502, 'stakeAmount': '0', 'stakeCount': '235', 'totalPrizeamount': '1,510,000'}, {'awardType': 0, 'group': '601', 'lotteryCondition': '', 'prizeLevel': '四等奖', 'sort': 601, 'stakeAmount': '3,000', 'stakeCount': '1,443', 'totalPrizeamount': '4,329,000'}, {'awardType': 1, 'group': '601', 'lotteryCondition': '', 'prizeLevel': '四等奖派奖', 'sort': 602, 'stakeAmount': '0', 'stakeCount': '791', 'totalPrizeamount': '1,482,000'}, {'awardType': 0, 'group': '701', 'lotteryCondition': '', 'prizeLevel': '五等奖', 'sort': 701, 'stakeAmount': '300', 'stakeCount': '23,444', 'totalPrizeamount': '7,033,200'}, {'awardType': 1, 'group': '701', 'lotteryCondition': '', 'prizeLevel': '五等奖派奖', 'sort': 702, 'stakeAmount': '0', 'stakeCount': '13,968', 'totalPrizeamount': '2,658,600'}, {'awardType': 0, 'group': '801', 'lotteryCondition': '', 'prizeLevel': '六等奖', 'sort': 801, 'stakeAmount': '200', 'stakeCount': '37,602', 'totalPrizeamount': '7,520,400'}, {'awardType': 1, 'group': '801', 'lotteryCondition': '', 'prizeLevel': '六等奖派奖', 'sort': 802, 'stakeAmount': '0', 'stakeCount': '22,434', 'totalPrizeamount': '2,900,800'}, {'awardType': 0, 'group': '901', 'lotteryCondition': '', 'prizeLevel': '七等奖', 'sort': 901, 'stakeAmount': '100', 'stakeCount': '43,950', 'totalPrizeamount': '4,395,000'}, {'awardType': 1, 'group': '901', 'lotteryCondition': '', 'prizeLevel': '七等奖派奖', 'sort': 902, 'stakeAmount': '0', 'stakeCount': '27,076', 'totalPrizeamount': '1,734,350'}, {'awardType': 0, 'group': '1001', 'lotteryCondition': '', 'prizeLevel': '八等奖', 'sort': 1001, 'stakeAmount': '15', 'stakeCount': '984,248', 'totalPrizeamount': '14,763,720'}, {'awardType': 1, 'group': '1001', 'lotteryCondition': '', 'prizeLevel': '八等奖派奖', 'sort': 1002, 'stakeAmount': '0', 'stakeCount': '600,368', 'totalPrizeamount': '5,772,622.5'}, {'awardType': 0, 'group': '1101', 'lotteryCondition': '', 'prizeLevel': '九等奖', 'sort': 1101, 'stakeAmount': '5', 'stakeCount': '9,438,238', 'totalPrizeamount': '47,191,190'}, {'awardType': 1, 'group': '1101', 'lotteryCondition': '', 'prizeLevel': '九等奖派奖', 'sort': 1102, 'stakeAmount': '0', 'stakeCount': '5,774,757', 'totalPrizeamount': '18,494,275'}]",[],0,,,[],[],"389,220,667",,1,{}
0,,https://pdf.sporttery.cn/33800/23040/23040.pdf,,1,2,23040,04 05 18 22 30 05 12,20,,2023-04-12,1,超级大乐透,85,0,1,1,2023-04-12 23:30:01,2023-06-12 23:59:59,1,0,2023-04-10 21:10:00,0,2023-04-12 21:00:00,0,05 18 22 30 04 12 05,[],1,"827,601,739.51",,"[{'awardType': 0, 'group': '101', 'lotteryCondition': '', 'prizeLevel': '一等奖', 'sort': 101, 'stakeAmount': '8,838,815', 'stakeCount': '10', 'totalPrizeamount': '88,388,150'}, {'awardType': 1, 'group': '101', 'lotteryCondition': '', 'prizeLevel': '一等奖基本派奖', 'sort': 102, 'stakeAmount': '2,083,333', 'stakeCount': '4', 'totalPrizeamount': '8,333,332'}, {'awardType': 0, 'group': '201', 'lotteryCondition': '', 'prizeLevel': '一等奖(追加)', 'sort': 201, 'stakeAmount': '7,071,052', 'stakeCount': '6', 'totalPrizeamount': '42,426,312'}, {'awardType': 1, 'group': '201', 'lotteryCondition': '', 'prizeLevel': '一等奖追加派奖', 'sort': 202, 'stakeAmount': '1,666,666', 'stakeCount': '4', 'totalPrizeamount': '6,666,664'}, {'awardType': 0, 'group': '301', 'lotteryCondition': '', 'prizeLevel': '二等奖', 'sort': 301, 'stakeAmount': '163,388', 'stakeCount': '101', 'totalPrizeamount': '16,502,188'}, {'awardType': 1, 'group': '301', 'lotteryCondition': '', 'prizeLevel': '二等奖基本派奖', 'sort': 302, 'stakeAmount': '46,296', 'stakeCount': '60', 'totalPrizeamount': '2,777,760'}, {'awardType': 0, 'group': '401', 'lotteryCondition': '', 'prizeLevel': '二等奖(追加)', 'sort': 401, 'stakeAmount': '130,710', 'stakeCount': '65', 'totalPrizeamount': '8,496,150'}, {'awardType': 1, 'group': '401', 'lotteryCondition': '', 'prizeLevel': '二等奖追加派奖', 'sort': 402, 'stakeAmount': '37,036', 'stakeCount': '60', 'totalPrizeamount': '2,222,160'}, {'awardType': 0, 'group': '501', 'lotteryCondition': '', 'prizeLevel': '三等奖', 'sort': 501, 'stakeAmount': '10,000', 'stakeCount': '221', 'totalPrizeamount': '2,210,000'}, {'awardType': 1, 'group': '501', 'lotteryCondition': '', 'prizeLevel': '三等奖派奖', 'sort': 502, 'stakeAmount': '0', 'stakeCount': '115', 'totalPrizeamount': '750,000'}, {'awardType': 0, 'group': '601', 'lotteryCondition': '', 'prizeLevel': '四等奖', 'sort': 601, 'stakeAmount': '3,000', 'stakeCount': '901', 'totalPrizeamount': '2,703,000'}, {'awardType': 1, 'group': '601', 'lotteryCondition': '', 'prizeLevel': '四等奖派奖', 'sort': 602, 'stakeAmount': '0', 'stakeCount': '596', 'totalPrizeamount': '1,143,000'}, {'awardType': 0, 'group': '701', 'lotteryCondition': '', 'prizeLevel': '五等奖', 'sort': 701, 'stakeAmount': '300', 'stakeCount': '16,486', 'totalPrizeamount': '4,945,800'}, {'awardType': 1, 'group': '701', 'lotteryCondition': '', 'prizeLevel': '五等奖派奖', 'sort': 702, 'stakeAmount': '0', 'stakeCount': '9,859', 'totalPrizeamount': '1,921,050'}, {'awardType': 0, 'group': '801', 'lotteryCondition': '', 'prizeLevel': '六等奖', 'sort': 801, 'stakeAmount': '200', 'stakeCount': '23,580', 'totalPrizeamount': '4,716,000'}, {'awardType': 1, 'group': '801', 'lotteryCondition': '', 'prizeLevel': '六等奖派奖', 'sort': 802, 'stakeAmount': '0', 'stakeCount': '14,509', 'totalPrizeamount': '1,879,000'}, {'awardType': 0, 'group': '901', 'lotteryCondition': '', 'prizeLevel': '七等奖', 'sort': 901, 'stakeAmount': '100', 'stakeCount': '36,565', 'totalPrizeamount': '3,656,500'}, {'awardType': 1, 'group': '901', 'lotteryCondition': '', 'prizeLevel': '七等奖派奖', 'sort': 902, 'stakeAmount': '0', 'stakeCount': '21,539', 'totalPrizeamount': '1,373,550'}, {'awardType': 0, 'group': '1001', 'lotteryCondition': '', 'prizeLevel': '八等奖', 'sort': 1001, 'stakeAmount': '15', 'stakeCount': '728,914', 'totalPrizeamount': '10,933,710'}, {'awardType': 1, 'group': '1001', 'lotteryCondition': '', 'prizeLevel': '八等奖派奖', 'sort': 1002, 'stakeAmount': '0', 'stakeCount': '439,761', 'totalPrizeamount': '4,221,945'}, {'awardType': 0, 'group': '1101', 'lotteryCondition': '', 'prizeLevel': '九等奖', 'sort': 1101, 'stakeAmount': '5', 'stakeCount': '7,614,053', 'totalPrizeamount': '38,070,265'}, {'awardType': 1, 'group': '1101', 'lotteryCondition': '', 'prizeLevel': '九等奖派奖', 'sort': 1102, 'stakeAmount': '0', 'stakeCount': '4,643,078', 'totalPrizeamount': '14,848,510'}]",[],0,,,[],[],"369,110,639",,1,{}
