,lotteryDrawNum,lotteryDrawResult,lotteryDrawTime,lotteryUnsortDrawresult,poolBalanceAfterdraw,drawFlowFund,totalSaleAmount,lotteryEquipmentCount,prizeLevelList,drawPdfUrl,first1,first2,first3,first4,first5,last1,last2
0,23043,02 04 17 20 27 01 08,2023-04-19,27 17 02 04 20 01 08,"853,496,451.85",25197148.16,"356,711,435",3,"[{'prizeLevel': '一等奖', 'stakeCount': '4', 'stakeAmount': '10,000,000', 'totalPrizeamount': '40,000,000', 'sort': 101, 'awardType': 0, 'lotteryCondition': {}, 'group': '101'}, {'prizeLevel': '一等奖基本派奖', 'stakeCount': '3', 'stakeAmount': '2,777,777', 'totalPrizeamount': '8,333,331', 'sort': 102, 'awardType': 1, 'lotteryCondition': {}, 'group': '101'}, {'prizeLevel': '一等奖(追加)', 'stakeCount': '3', 'stakeAmount': '8,000,000', 'totalPrizeamount': '24,000,000', 'sort': 201, 'awardType': 0, 'lotteryCondition': {}, 'group': '201'}, {'prizeLevel': '一等奖追加派奖', 'stakeCount': '3', 'stakeAmount': '2,222,221', 'totalPrizeamount': '6,666,663', 'sort': 202, 'awardType': 1, 'lotteryCondition': {}, 'group': '201'}, {'prizeLevel': '二等奖', 'stakeCount': '126', 'stakeAmount': '129,148', 'totalPrizeamount': '16,272,648', 'sort': 301, 'awardType': 0, 'lotteryCondition': {}, 'group': '301'}, {'prizeLevel': '二等奖基本派奖', 'stakeCount': '78', 'stakeAmount': '35,612', 'totalPrizeamount': '2,777,736', 'sort': 302, 'awardType': 1, 'lotteryCondition': {}, 'group': '301'}, {'prizeLevel': '二等奖(追加)', 'stakeCount': '86', 'stakeAmount': '103,318', 'totalPrizeamount': '8,885,348', 'sort': 401, 'awardType': 0, 'lotteryCondition': {}, 'group': '401'}, {'prizeLevel': '二等奖追加派奖', 'stakeCount': '78', 'stakeAmount': '28,489', 'totalPrizeamount': '2,222,142', 'sort': 402, 'awardType': 1, 'lotteryCondition': {}, 'group': '401'}, {'prizeLevel': '三等奖', 'stakeCount': '245', 'stakeAmount': '10,000', 'totalPrizeamount': '2,450,000', 'sort': 501, 'awardType': 0, 'lotteryCondition': {}, 'group': '501'}, {'prizeLevel': '三等奖派奖', 'stakeCount': '144', 'stakeAmount': '0', 'totalPrizeamount': '895,000', 'sort': 502, 'awardType': 1, 'lotteryCondition': {}, 'group': '501'}, {'prizeLevel': '四等奖', 'stakeCount': '564', 'stakeAmount': '3,000', 'totalPrizeamount': '1,692,000', 'sort': 601, 'awardType': 0, 'lotteryCondition': {}, 'group': '601'}, {'prizeLevel': '四等奖派奖', 'stakeCount': '306', 'stakeAmount': '0', 'totalPrizeamount': '570,000', 'sort': 602, 'awardType': 1, 'lotteryCondition': {}, 'group': '601'}, {'prizeLevel': '五等奖', 'stakeCount': '15,832', 'stakeAmount': '300', 'totalPrizeamount': '4,749,600', 'sort': 701, 'awardType': 0, 'lotteryCondition': {}, 'group': '701'}, {'prizeLevel': '五等奖派奖', 'stakeCount': '9,581', 'stakeAmount': '0', 'totalPrizeamount': '1,855,800', 'sort': 702, 'awardType': 1, 'lotteryCondition': {}, 'group': '701'}, {'prizeLevel': '六等奖', 'stakeCount': '17,917', 'stakeAmount': '200', 'totalPrizeamount': '3,583,400', 'sort': 801, 'awardType': 0, 'lotteryCondition': {}, 'group': '801'}, {'prizeLevel': '六等奖派奖', 'stakeCount': '10,234', 'stakeAmount': '0', 'totalPrizeamount': '1,336,900', 'sort': 802, 'awardType': 1, 'lotteryCondition': {}, 'group': '801'}, {'prizeLevel': '七等奖', 'stakeCount': '39,714', 'stakeAmount': '100', 'totalPrizeamount': '3,971,400', 'sort': 901, 'awardType': 0, 'lotteryCondition': {}, 'group': '901'}, {'prizeLevel': '七等奖派奖', 'stakeCount': '24,535', 'stakeAmount': '0', 'totalPrizeamount': '1,604,200', 'sort': 902, 'awardType': 1, 'lotteryCondition': {}, 'group': '901'}, {'prizeLevel': '八等奖', 'stakeCount': '661,420', 'stakeAmount': '15', 'totalPrizeamount': '9,921,300', 'sort': 1001, 'awardType': 0, 'lotteryCondition': {}, 'group': '1001'}, {'prizeLevel': '八等奖派奖', 'stakeCount': '398,044', 'stakeAmount': '0', 'totalPrizeamount': '3,874,170', 'sort': 1002, 'awardType': 1, 'lotteryCondition': {}, 'group': '1001'}, {'prizeLevel': '九等奖', 'stakeCount': '6,813,117', 'stakeAmount': '5', 'totalPrizeamount': '34,065,585', 'sort': 1101, 'awardType': 0, 'lotteryCondition': {}, 'group': '1101'}, {'prizeLevel': '九等奖派奖', 'stakeCount': '4,143,592', 'stakeAmount': '0', 'totalPrizeamount': '13,449,220', 'sort': 1102, 'awardType': 1, 'lotteryCondition': {}, 'group': '1101'}]",https://pdf.sporttery.cn/33800/23043/23043.pdf,02,04,17,20,27,01,08
1,23042,02 16 21 23 27 01 08,2023-04-17,16 27 23 21 02 08 01,"828,299,303.69",34130391.47,"362,398,489",2,"[{'prizeLevel': '一等奖', 'stakeCount': '4', 'stakeAmount': '8,825,763', 'totalPrizeamount': '35,303,052', 'sort': 101, 'awardType': 0, 'lotteryCondition': {}, 'group': '101'}, {'prizeLevel': '一等奖基本派奖', 'stakeCount': '2', 'stakeAmount': '4,166,666', 'totalPrizeamount': '8,333,332', 'sort': 102, 'awardType': 1, 'lotteryCondition': {}, 'group': '101'}, {'prizeLevel': '一等奖(追加)', 'stakeCount': '2', 'stakeAmount': '7,060,610', 'totalPrizeamount': '14,121,220', 'sort': 201, 'awardType': 0, 'lotteryCondition': {}, 'group': '201'}, {'prizeLevel': '一等奖追加派奖', 'stakeCount': '2', 'stakeAmount': '3,333,332', 'totalPrizeamount': '6,666,664', 'sort': 202, 'awardType': 1, 'lotteryCondition': {}, 'group': '201'}, {'prizeLevel': '二等奖', 'stakeCount': '90', 'stakeAmount': '177,996', 'totalPrizeamount': '16,019,640', 'sort': 301, 'awardType': 0, 'lotteryCondition': {}, 'group': '301'}, {'prizeLevel': '二等奖基本派奖', 'stakeCount': '49', 'stakeAmount': '56,689', 'totalPrizeamount': '2,777,761', 'sort': 302, 'awardType': 1, 'lotteryCondition': {}, 'group': '301'}, {'prizeLevel': '二等奖(追加)', 'stakeCount': '53', 'stakeAmount': '142,396', 'totalPrizeamount': '7,546,988', 'sort': 401, 'awardType': 0, 'lotteryCondition': {}, 'group': '401'}, {'prizeLevel': '二等奖追加派奖', 'stakeCount': '49', 'stakeAmount': '45,351', 'totalPrizeamount': '2,222,199', 'sort': 402, 'awardType': 1, 'lotteryCondition': {}, 'group': '401'}, {'prizeLevel': '三等奖', 'stakeCount': '204', 'stakeAmount': '10,000', 'totalPrizeamount': '2,040,000', 'sort': 501, 'awardType': 0, 'lotteryCondition': {}, 'group': '501'}, {'prizeLevel': '三等奖派奖', 'stakeCount': '109', 'stakeAmount': '0', 'totalPrizeamount': '725,000', 'sort': 502, 'awardType': 1, 'lotteryCondition': {}, 'group': '501'}, {'prizeLevel': '四等奖', 'stakeCount': '877', 'stakeAmount': '3,000', 'totalPrizeamount': '2,631,000', 'sort': 601, 'awardType': 0, 'lotteryCondition': {}, 'group': '601'}, {'prizeLevel': '四等奖派奖', 'stakeCount': '559', 'stakeAmount': '0', 'totalPrizeamount': '1,065,000', 'sort': 602, 'awardType': 1, 'lotteryCondition': {}, 'group': '601'}, {'prizeLevel': '五等奖', 'stakeCount': '15,568', 'stakeAmount': '300', 'totalPrizeamount': '4,670,400', 'sort': 701, 'awardType': 0, 'lotteryCondition': {}, 'group': '701'}, {'prizeLevel': '五等奖派奖', 'stakeCount': '9,738', 'stakeAmount': '0', 'totalPrizeamount': '1,889,550', 'sort': 702, 'awardType': 1, 'lotteryCondition': {}, 'group': '701'}, {'prizeLevel': '六等奖', 'stakeCount': '27,461', 'stakeAmount': '200', 'totalPrizeamount': '5,492,200', 'sort': 801, 'awardType': 0, 'lotteryCondition': {}, 'group': '801'}, {'prizeLevel': '六等奖派奖', 'stakeCount': '17,302', 'stakeAmount': '0', 'totalPrizeamount': '2,286,700', 'sort': 802, 'awardType': 1, 'lotteryCondition': {}, 'group': '801'}, {'prizeLevel': '七等奖', 'stakeCount': '36,784', 'stakeAmount': '100', 'totalPrizeamount': '3,678,400', 'sort': 901, 'awardType': 0, 'lotteryCondition': {}, 'group': '901'}, {'prizeLevel': '七等奖派奖', 'stakeCount': '22,421', 'stakeAmount': '0', 'totalPrizeamount': '1,447,000', 'sort': 902, 'awardType': 1, 'lotteryCondition': {}, 'group': '901'}, {'prizeLevel': '八等奖', 'stakeCount': '783,626', 'stakeAmount': '15', 'totalPrizeamount': '11,754,390', 'sort': 1001, 'awardType': 0, 'lotteryCondition': {}, 'group': '1001'}, {'prizeLevel': '八等奖派奖', 'stakeCount': '492,826', 'stakeAmount': '0', 'totalPrizeamount': '4,812,135', 'sort': 1002, 'awardType': 1, 'lotteryCondition': {}, 'group': '1001'}, {'prizeLevel': '九等奖', 'stakeCount': '8,037,501', 'stakeAmount': '5', 'totalPrizeamount': '40,187,505', 'sort': 1101, 'awardType': 0, 'lotteryCondition': {}, 'group': '1101'}, {'prizeLevel': '九等奖派奖', 'stakeCount': '5,020,926', 'stakeAmount': '0', 'totalPrizeamount': '16,326,847.5', 'sort': 1102, 'awardType': 1, 'lotteryCondition': {}, 'group': '1101'}]",https://pdf.sporttery.cn/33800/23042/23042.pdf,02,16,21,23,27,01,08
2,23041,05 08 13 26 35 05 09,2023-04-15,26 13 05 35 08 09 05,"794,168,912.22",0.0,"389,220,667",1,"[{'prizeLevel': '一等奖', 'stakeCount': '10', 'stakeAmount': '9,113,936', 'totalPrizeamount': '91,139,360', 'sort': 101, 'awardType': 0, 'lotteryCondition': {}, 'group': '101'}, {'prizeLevel': '一等奖基本派奖', 'stakeCount': '2', 'stakeAmount': '4,166,666', 'totalPrizeamount': '8,333,332', 'sort': 102, 'awardType': 1, 'lotteryCondition': {}, 'group': '101'}, {'prizeLevel': '一等奖(追加)', 'stakeCount': '3', 'stakeAmount': '7,291,148', 'totalPrizeamount': '21,873,444', 'sort': 201, 'awardType': 0, 'lotteryCondition': {}, 'group': '201'}, {'prizeLevel': '一等奖追加派奖', 'stakeCount': '2', 'stakeAmount': '3,333,332', 'totalPrizeamount': '6,666,664', 'sort': 202, 'awardType': 1, 'lotteryCondition': {}, 'group': '201'}, {'prizeLevel': '二等奖', 'stakeCount': '167', 'stakeAmount': '88,299', 'totalPrizeamount': '14,745,933', 'sort': 301, 'awardType': 0, 'lotteryCondition': {}, 'group': '301'}, {'prizeLevel': '二等奖基本派奖', 'stakeCount': '96', 'stakeAmount': '28,935', 'totalPrizeamount': '2,777,760', 'sort': 302, 'awardType': 1, 'lotteryCondition': {}, 'group': '301'}, {'prizeLevel': '二等奖(追加)', 'stakeCount': '109', 'stakeAmount': '70,639', 'totalPrizeamount': '7,699,651', 'sort': 401, 'awardType': 0, 'lotteryCondition': {}, 'group': '401'}, {'prizeLevel': '二等奖追加派奖', 'stakeCount': '96', 'stakeAmount': '23,148', 'totalPrizeamount': '2,222,208', 'sort': 402, 'awardType': 1, 'lotteryCondition': {}, 'group': '401'}, {'prizeLevel': '三等奖', 'stakeCount': '346', 'stakeAmount': '10,000', 'totalPrizeamount': '3,460,000', 'sort': 501, 'awardType': 0, 'lotteryCondition': {}, 'group': '501'}, {'prizeLevel': '三等奖派奖', 'stakeCount': '235', 'stakeAmount': '0', 'totalPrizeamount': '1,510,000', 'sort': 502, 'awardType': 1, 'lotteryCondition': {}, 'group': '501'}, {'prizeLevel': '四等奖', 'stakeCount': '1,443', 'stakeAmount': '3,000', 'totalPrizeamount': '4,329,000', 'sort': 601, 'awardType': 0, 'lotteryCondition': {}, 'group': '601'}, {'prizeLevel': '四等奖派奖', 'stakeCount': '791', 'stakeAmount': '0', 'totalPrizeamount': '1,482,000', 'sort': 602, 'awardType': 1, 'lotteryCondition': {}, 'group': '601'}, {'prizeLevel': '五等奖', 'stakeCount': '23,444', 'stakeAmount': '300', 'totalPrizeamount': '7,033,200', 'sort': 701, 'awardType': 0, 'lotteryCondition': {}, 'group': '701'}, {'prizeLevel': '五等奖派奖', 'stakeCount': '13,968', 'stakeAmount': '0', 'totalPrizeamount': '2,658,600', 'sort': 702, 'awardType': 1, 'lotteryCondition': {}, 'group': '701'}, {'prizeLevel': '六等奖', 'stakeCount': '37,602', 'stakeAmount': '200', 'totalPrizeamount': '7,520,400', 'sort': 801, 'awardType': 0, 'lotteryCondition': {}, 'group': '801'}, {'prizeLevel': '六等奖派奖', 'stakeCount': '22,434', 'stakeAmount': '0', 'totalPrizeamount': '2,900,800', 'sort': 802, 'awardType': 1, 'lotteryCondition': {}, 'group': '801'}, {'prizeLevel': '七等奖', 'stakeCount': '43,950', 'stakeAmount': '100', 'totalPrizeamount': '4,395,000', 'sort': 901, 'awardType': 0, 'lotteryCondition': {}, 'group': '901'}, {'prizeLevel': '七等奖派奖', 'stakeCount': '27,076', 'stakeAmount': '0', 'totalPrizeamount': '1,734,350', 'sort': 902, 'awardType': 1, 'lotteryCondition': {}, 'group': '901'}, {'prizeLevel': '八等奖', 'stakeCount': '984,248', 'stakeAmount': '15', 'totalPrizeamount': '14,763,720', 'sort': 1001, 'awardType': 0, 'lotteryCondition': {}, 'group': '1001'}, {'prizeLevel': '八等奖派奖', 'stakeCount': '600,368', 'stakeAmount': '0', 'totalPrizeamount': '5,772,622.5', 'sort': 1002, 'awardType': 1, 'lotteryCondition': {}, 'group': '1001'}, {'prizeLevel': '九等奖', 'stakeCount': '9,438,238', 'stakeAmount': '5', 'totalPrizeamount': '47,191,190', 'sort': 1101, 'awardType': 0, 'lotteryCondition': {}, 'group': '1101'}, {'prizeLevel': '九等奖派奖', 'stakeCount': '5,774,757', 'stakeAmount': '0', 'totalPrizeamount': '18,494,275', 'sort': 1102, 'awardType': 1, 'lotteryCondition': {}, 'group': '1101'}]",https://pdf.sporttery.cn/33800/23041/23041.pdf,05,08,13,26,35,05,09
3,23040,04 05 18 22 30 05 12,2023-04-12,05 18 22 30 04 12 05,"827,601,739.51",0.0,"369,110,639",1,"[{'prizeLevel': '一等奖', 'stakeCount': '10', 'stakeAmount': '8,838,815', 'totalPrizeamount': '88,388,150', 'sort': 101, 'awardType': 0, 'lotteryCondition': {}, 'group': '101'}, {'prizeLevel': '一等奖基本派奖', 'stakeCount': '4', 'stakeAmount': '2,083,333', 'totalPrizeamount': '8,333,332', 'sort': 102, 'awardType': 1, 'lotteryCondition': {}, 'group': '101'}, {'prizeLevel': '一等奖(追加)', 'stakeCount': '6', 'stakeAmount': '7,071,052', 'totalPrizeamount': '42,426,312', 'sort': 201, 'awardType': 0, 'lotteryCondition': {}, 'group': '201'}, {'prizeLevel': '一等奖追加派奖', 'stakeCount': '4', 'stakeAmount': '1,666,666', 'totalPrizeamount': '6,666,664', 'sort': 202, 'awardType': 1, 'lotteryCondition': {}, 'group': '201'}, {'prizeLevel': '二等奖', 'stakeCount': '101', 'stakeAmount': '163,388', 'totalPrizeamount': '16,502,188', 'sort': 301, 'awardType': 0, 'lotteryCondition': {}, 'group': '301'}, {'prizeLevel': '二等奖基本派奖', 'stakeCount': '60', 'stakeAmount': '46,296', 'totalPrizeamount': '2,777,760', 'sort': 302, 'awardType': 1, 'lotteryCondition': {}, 'group': '301'}, {'prizeLevel': '二等奖(追加)', 'stakeCount': '65', 'stakeAmount': '130,710', 'totalPrizeamount': '8,496,150', 'sort': 401, 'awardType': 0, 'lotteryCondition': {}, 'group': '401'}, {'prizeLevel': '二等奖追加派奖', 'stakeCount': '60', 'stakeAmount': '37,036', 'totalPrizeamount': '2,222,160', 'sort': 402, 'awardType': 1, 'lotteryCondition': {}, 'group': '401'}, {'prizeLevel': '三等奖', 'stakeCount': '221', 'stakeAmount': '10,000', 'totalPrizeamount': '2,210,000', 'sort': 501, 'awardType': 0, 'lotteryCondition': {}, 'group': '501'}, {'prizeLevel': '三等奖派奖', 'stakeCount': '115', 'stakeAmount': '0', 'totalPrizeamount': '750,000', 'sort': 502, 'awardType': 1, 'lotteryCondition': {}, 'group': '501'}, {'prizeLevel': '四等奖', 'stakeCount': '901', 'stakeAmount': '3,000', 'totalPrizeamount': '2,703,000', 'sort': 601, 'awardType': 0, 'lotteryCondition': {}, 'group': '601'}, {'prizeLevel': '四等奖派奖', 'stakeCount': '596', 'stakeAmount': '0', 'totalPrizeamount': '1,143,000', 'sort': 602, 'awardType': 1, 'lotteryCondition': {}, 'group': '601'}, {'prizeLevel': '五等奖', 'stakeCount': '16,486', 'stakeAmount': '300', 'totalPrizeamount': '4,945,800', 'sort': 701, 'awardType': 0, 'lotteryCondition': {}, 'group': '701'}, {'prizeLevel': '五等奖派奖', 'stakeCount': '9,859', 'stakeAmount': '0', 'totalPrizeamount': '1,921,050', 'sort': 702, 'awardType': 1, 'lotteryCondition': {}, 'group': '701'}, {'prizeLevel': '六等奖', 'stakeCount': '23,580', 'stakeAmount': '200', 'totalPrizeamount': '4,716,000', 'sort': 801, 'awardType': 0, 'lotteryCondition': {}, 'group': '801'}, {'prizeLevel': '六等奖派奖', 'stakeCount': '14,509', 'stakeAmount': '0', 'totalPrizeamount': '1,879,000', 'sort': 802, 'awardType': 1, 'lotteryCondition': {}, 'group': '801'}, {'prizeLevel': '七等奖', 'stakeCount': '36,565', 'stakeAmount': '100', 'totalPrizeamount': '3,656,500', 'sort': 901, 'awardType': 0, 'lotteryCondition': {}, 'group': '901'}, {'prizeLevel': '七等奖派奖', 'stakeCount': '21,539', 'stakeAmount': '0', 'totalPrizeamount': '1,373,550', 'sort': 902, 'awardType': 1, 'lotteryCondition': {}, 'group': '901'}, {'prizeLevel': '八等奖', 'stakeCount': '728,914', 'stakeAmount': '15', 'totalPrizeamount': '10,933,710', 'sort': 1001, 'awardType': 0, 'lotteryCondition': {}, 'group': '1001'}, {'prizeLevel': '八等奖派奖', 'stakeCount': '439,761', 'stakeAmount': '0', 'totalPrizeamount': '4,221,945', 'sort': 1002, 'awardType': 1, 'lotteryCondition': {}, 'group': '1001'}, {'prizeLevel': '九等奖', 'stakeCount': '7,614,053', 'stakeAmount': '5', 'totalPrizeamount': '38,070,265', 'sort': 1101, 'awardType': 0, 'lotteryCondition': {}, 'group': '1101'}, {'prizeLevel': '九等奖派奖', 'stakeCount': '4,643,078', 'stakeAmount': '0', 'totalPrizeamount': '14,848,510', 'sort': 1102, 'awardType': 1, 'lotteryCondition': {}, 'group': '1101'}]",https://pdf.sporttery.cn/33800/23040/23040.pdf,04,05,18,22,30,05,12
4,23039,02 24 26 30 34 06 07,2023-04-10,24 34 26 02 30 07 06,"869,785,636.84",63495962.51,"368,190,696",2,"[{'prizeLevel': '一等奖', 'stakeCount': '2', 'stakeAmount': '10,000,000', 'totalPrizeamount': '20,000,000', 'sort': 101, 'awardType': 0, 'lotteryCondition': {}, 'group': '101'}, {'prizeLevel': '一等奖基本派奖', 'stakeCount': '1', 'stakeAmount': '8,333,333', 'totalPrizeamount': '8,333,333', 'sort': 102, 'awardType': 1, 'lotteryCondition': {}, 'group': '101'}, {'prizeLevel': '一等奖(追加)', 'stakeCount': '1', 'stakeAmount': '8,000,000', 'totalPrizeamount': '8,000,000', 'sort': 201, 'awardType': 0, 'lotteryCondition': {}, 'group': '201'}, {'prizeLevel': '一等奖追加派奖', 'stakeCount': '1', 'stakeAmount': '6,666,666', 'totalPrizeamount': '6,666,666', 'sort': 202, 'awardType': 1, 'lotteryCondition': {}, 'group': '201'}, {'prizeLevel': '二等奖', 'stakeCount': '74', 'stakeAmount': '231,241', 'totalPrizeamount': '17,111,834', 'sort': 301, 'awardType': 0, 'lotteryCondition': {}, 'group': '301'}, {'prizeLevel': '二等奖基本派奖', 'stakeCount': '42', 'stakeAmount': '66,137', 'totalPrizeamount': '2,777,754', 'sort': 302, 'awardType': 1, 'lotteryCondition': {}, 'group': '301'}, {'prizeLevel': '二等奖(追加)', 'stakeCount': '47', 'stakeAmount': '184,992', 'totalPrizeamount': '8,694,624', 'sort': 401, 'awardType': 0, 'lotteryCondition': {}, 'group': '401'}, {'prizeLevel': '二等奖追加派奖', 'stakeCount': '42', 'stakeAmount': '52,909', 'totalPrizeamount': '2,222,178', 'sort': 402, 'awardType': 1, 'lotteryCondition': {}, 'group': '401'}, {'prizeLevel': '三等奖', 'stakeCount': '168', 'stakeAmount': '10,000', 'totalPrizeamount': '1,680,000', 'sort': 501, 'awardType': 0, 'lotteryCondition': {}, 'group': '501'}, {'prizeLevel': '三等奖派奖', 'stakeCount': '99', 'stakeAmount': '0', 'totalPrizeamount': '615,000', 'sort': 502, 'awardType': 1, 'lotteryCondition': {}, 'group': '501'}, {'prizeLevel': '四等奖', 'stakeCount': '576', 'stakeAmount': '3,000', 'totalPrizeamount': '1,728,000', 'sort': 601, 'awardType': 0, 'lotteryCondition': {}, 'group': '601'}, {'prizeLevel': '四等奖派奖', 'stakeCount': '323', 'stakeAmount': '0', 'totalPrizeamount': '598,500', 'sort': 602, 'awardType': 1, 'lotteryCondition': {}, 'group': '601'}, {'prizeLevel': '五等奖', 'stakeCount': '13,468', 'stakeAmount': '300', 'totalPrizeamount': '4,040,400', 'sort': 701, 'awardType': 0, 'lotteryCondition': {}, 'group': '701'}, {'prizeLevel': '五等奖派奖', 'stakeCount': '8,109', 'stakeAmount': '0', 'totalPrizeamount': '1,555,350', 'sort': 702, 'awardType': 1, 'lotteryCondition': {}, 'group': '701'}, {'prizeLevel': '六等奖', 'stakeCount': '19,223', 'stakeAmount': '200', 'totalPrizeamount': '3,844,600', 'sort': 801, 'awardType': 0, 'lotteryCondition': {}, 'group': '801'}, {'prizeLevel': '六等奖派奖', 'stakeCount': '11,224', 'stakeAmount': '0', 'totalPrizeamount': '1,426,400', 'sort': 802, 'awardType': 1, 'lotteryCondition': {}, 'group': '801'}, {'prizeLevel': '七等奖', 'stakeCount': '30,631', 'stakeAmount': '100', 'totalPrizeamount': '3,063,100', 'sort': 901, 'awardType': 0, 'lotteryCondition': {}, 'group': '901'}, {'prizeLevel': '七等奖派奖', 'stakeCount': '18,858', 'stakeAmount': '0', 'totalPrizeamount': '1,209,600', 'sort': 902, 'awardType': 1, 'lotteryCondition': {}, 'group': '901'}, {'prizeLevel': '八等奖', 'stakeCount': '683,909', 'stakeAmount': '15', 'totalPrizeamount': '10,258,635', 'sort': 1001, 'awardType': 0, 'lotteryCondition': {}, 'group': '1001'}, {'prizeLevel': '八等奖派奖', 'stakeCount': '402,891', 'stakeAmount': '0', 'totalPrizeamount': '3,862,290', 'sort': 1002, 'awardType': 1, 'lotteryCondition': {}, 'group': '1001'}, {'prizeLevel': '九等奖', 'stakeCount': '7,699,238', 'stakeAmount': '5', 'totalPrizeamount': '38,496,190', 'sort': 1101, 'awardType': 0, 'lotteryCondition': {}, 'group': '1101'}, {'prizeLevel': '九等奖派奖', 'stakeCount': '4,514,442', 'stakeAmount': '0', 'totalPrizeamount': '14,420,765', 'sort': 1102, 'awardType': 1, 'lotteryCondition': {}, 'group': '1101'}]",https://pdf.sporttery.cn/33800/23039/23039.pdf,02,24,26,30,34,06,07
5,23038,04 10 18 27 32 10 12,2023-04-08,10 04 18 32 27 10 12,"806,289,674.33",38259238.43,"311,720,942",2,"[{'prizeLevel': '一等奖', 'stakeCount': '2', 'stakeAmount': '10,000,000', 'totalPrizeamount': '20,000,000', 'sort': 101, 'awardType': 0, 'lotteryCondition': {}, 'group': '101'}, {'prizeLevel': '一等奖(追加)', 'stakeCount': '1', 'stakeAmount': '8,000,000', 'totalPrizeamount': '8,000,000', 'sort': 201, 'awardType': 0, 'lotteryCondition': {}, 'group': '201'}, {'prizeLevel': '二等奖', 'stakeCount': '158', 'stakeAmount': '87,329', 'totalPrizeamount': '13,797,982', 'sort': 301, 'awardType': 0, 'lotteryCondition': {}, 'group': '301'}, {'prizeLevel': '二等奖(追加)', 'stakeCount': '70', 'stakeAmount': '69,863', 'totalPrizeamount': '4,890,410', 'sort': 401, 'awardType': 0, 'lotteryCondition': {}, 'group': '401'}, {'prizeLevel': '三等奖', 'stakeCount': '491', 'stakeAmount': '10,000', 'totalPrizeamount': '4,910,000', 'sort': 501, 'awardType': 0, 'lotteryCondition': {}, 'group': '501'}, {'prizeLevel': '四等奖', 'stakeCount': '557', 'stakeAmount': '3,000', 'totalPrizeamount': '1,671,000', 'sort': 601, 'awardType': 0, 'lotteryCondition': {}, 'group': '601'}, {'prizeLevel': '五等奖', 'stakeCount': '20,328', 'stakeAmount': '300', 'totalPrizeamount': '6,098,400', 'sort': 701, 'awardType': 0, 'lotteryCondition': {}, 'group': '701'}, {'prizeLevel': '六等奖', 'stakeCount': '17,974', 'stakeAmount': '200', 'totalPrizeamount': '3,594,800', 'sort': 801, 'awardType': 0, 'lotteryCondition': {}, 'group': '801'}, {'prizeLevel': '七等奖', 'stakeCount': '54,229', 'stakeAmount': '100', 'totalPrizeamount': '5,422,900', 'sort': 901, 'awardType': 0, 'lotteryCondition': {}, 'group': '901'}, {'prizeLevel': '八等奖', 'stakeCount': '684,008', 'stakeAmount': '15', 'totalPrizeamount': '10,260,120', 'sort': 1001, 'awardType': 0, 'lotteryCondition': {}, 'group': '1001'}, {'prizeLevel': '九等奖', 'stakeCount': '7,167,660', 'stakeAmount': '5', 'totalPrizeamount': '35,838,300', 'sort': 1101, 'awardType': 0, 'lotteryCondition': {}, 'group': '1101'}]",https://pdf.sporttery.cn/33800/23038/23038.pdf,04,10,18,27,32,10,12
